"Phishing URL","Target","URL_Size","NH","ND","NNC","IP","NL","L","JW","LCS","QG","H","status"
"standardbank.co.za","standardbank.co.za","18","0","2","0","0","0","0","1","0","0","0","legitimate"
"greatwesternbank.com","greatwesternbank.com","20","0","1","0","0","0","0","1","0","0","0","legitimate"
"tcfbank.com","tcfbank.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"bmo.com","bmo.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"nbtbank.com","nbtbank.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"hdfcbank.com","hdfcbank.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"tsbbank.co.nz","tsbbank.co.nz","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"berkshirebank.com","berkshirebank.com","17","0","1","0","0","0","0","1","0","0","0","legitimate"
"bankofengland.co.uk","bankofengland.co.uk","19","0","2","0","0","0","0","1","0","0","0","legitimate"
"anz.co.nz","anz.co.nz","9","0","2","0","0","0","0","1","0","0","0","legitimate"
"mebank.com.au","mebank.com.au","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"digital.ulsterbank.ie","digital.ulsterbank.ie","21","0","2","0","0","0","0","1","0","0","0","legitimate"
"stgeorge.com.au","stgeorge.com.au","15","0","2","0","0","0","0","1","0","0","0","legitimate"
"royalbank.com","royalbank.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"hellobank.be","hellobank.be","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"peoples.com","peoples.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"bankofmaldives.com.mv","bankofmaldives.com.mv","21","0","2","0","0","0","0","1","0","0","0","legitimate"
"metrobankonline.co.uk","metrobankonline.co.uk","21","0","2","0","0","0","0","1","0","0","0","legitimate"
"bmoharris.com","bmoharris.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"ybonline.co.uk","ybonline.co.uk","14","0","2","0","0","0","0","1","0","0","0","legitimate"
"woodforest.com","woodforest.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"liberty-bank.com","liberty-bank.com","16","1","1","0","0","0","0","1","0","0","0","legitimate"
"albaridbank.ma","albaridbank.ma","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"pbebank.com","pbebank.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"bank.az","bank.az","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"firstnational.com","firstnational.com","17","0","1","0","0","0","0","1","0","0","0","legitimate"
"bankatunion.com","bankatunion.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"lesechos.fr","lesechos.fr","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"bbcnbank.com","bbcnbank.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"firstinterstatebank.com","firstinterstatebank.com","23","0","1","0","0","0","0","1","0","0","0","legitimate"
"northwestsavingsbank.com","northwestsavingsbank.com","24","0","1","0","0","0","0","1","0","0","0","legitimate"
"wordreference.com","wordreference.com","17","0","1","0","0","0","0","1","0","0","0","legitimate"
"frostbank.com","frostbank.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"greatsouthernbank.com","greatsouthernbank.com","21","0","1","0","0","0","0","1","0","0","0","legitimate"
"bankofireland.com","bankofireland.com","17","0","1","0","0","0","0","1","0","0","0","legitimate"
"digital.ulsterbank.co.uk","digital.ulsterbank.co.uk","24","0","3","0","0","0","0","1","0","0","0","legitimate"
"heritagebankwaonline2.com","heritagebankwaonline2.com","25","0","1","1","0","0","0","1","0","0","0","legitimate"
"first-online.com","first-online.com","16","1","1","0","0","0","0","1","0","0","0","legitimate"
"research.fdic.gov","research.fdic.gov","17","0","2","0","0","0","0","1","0","0","0","legitimate"
"triodos.co.uk","triodos.co.uk","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"midfirst.com","midfirst.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"firstcitizens.com","firstcitizens.com","17","0","1","0","0","0","0","1","0","0","0","legitimate"
"bankofcyprus.com","bankofcyprus.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"oldnational.com","oldnational.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"firsttennessee.com","firsttennessee.com","18","0","1","0","0","0","0","1","0","0","0","legitimate"
"bank-of-algeria.dz","bank-of-algeria.dz","18","2","1","0","0","0","0","1","0","0","0","legitimate"
"hkbea.com","hkbea.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"tdcanadatrust.com","tdcanadatrust.com","17","0","1","0","0","0","0","1","0","0","0","legitimate"
"firstniagara.com","firstniagara.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"bremer.com","bremer.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"cbonline.co.uk","cbonline.co.uk","14","0","2","0","0","0","0","1","0","0","0","legitimate"
"beyondbank.com.au","beyondbank.com.au","17","0","2","0","0","0","0","1","0","0","0","legitimate"
"pinnbank.com","pinnbank.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"tcbk.com","tcbk.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"rbc.com","rbc.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"trustcobank.com","trustcobank.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"bb.org.bd","bb.org.bd","9","0","2","0","0","0","0","1","0","0","0","legitimate"
"yesbank.in","yesbank.in","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"talmerbank.com","talmerbank.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"axisbank.com","axisbank.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"nab.com.au","nab.com.au","10","0","2","0","0","0","0","1","0","0","0","legitimate"
"personal.natwest.com","personal.natwest.com","20","0","2","0","0","0","0","1","0","0","0","legitimate"
"fhb.com","fhb.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"firstrepublic.com","firstrepublic.com","17","0","1","0","0","0","0","1","0","0","0","legitimate"
"grameen-info.org","grameen-info.org","16","1","1","0","0","0","0","1","0","0","0","legitimate"
"boh.com","boh.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"flagstar.com","flagstar.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"boq.com.au","boq.com.au","10","0","2","0","0","0","0","1","0","0","0","legitimate"
"calbanktrust.com","calbanktrust.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"cbc-bank.com","cbc-bank.com","12","1","1","0","0","0","0","1","0","0","0","legitimate"
"hlb.com.my","hlb.com.my","10","0","2","0","0","0","0","1","0","0","0","legitimate"
"charitybank.org","charitybank.org","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"ccbg.com","ccbg.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"heritage.com.au","heritage.com.au","15","0","2","0","0","0","0","1","0","0","0","legitimate"
"bank-of-africa.net","bank-of-africa.net","18","2","1","0","0","0","0","1","0","0","0","legitimate"
"fultonbank.com","fultonbank.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"banif.com.mt","banif.com.mt","12","0","2","0","0","0","0","1","0","0","0","legitimate"
"retail.onlinesbi.com","retail.onlinesbi.com","20","0","2","0","0","0","0","1","0","0","0","legitimate"
"bankofindia.co.in","bankofindia.co.in","17","0","2","0","0","0","0","1","0","0","0","legitimate"
"iberiabank.com","iberiabank.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"thebeneficial.com","thebeneficial.com","17","0","1","0","0","0","0","1","0","0","0","legitimate"
"kiwibank.co.nz","kiwibank.co.nz","14","0","2","0","0","0","0","1","0","0","0","legitimate"
"bankofoklahoma.com","bankofoklahoma.com","18","0","1","0","0","0","0","1","0","0","0","legitimate"
"scotiabank.com","scotiabank.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"capitalbankhaiti.biz","capitalbankhaiti.biz","20","0","1","0","0","0","0","1","0","0","0","legitimate"
"eastwestbank.com","eastwestbank.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"belfius.be","belfius.be","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"bov.com","bov.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"busey.com","busey.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"wilshirebank.com","wilshirebank.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"josbank.com","josbank.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"bankatfirst.com","bankatfirst.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"exchangebank.com","exchangebank.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"svb.com","svb.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"manulifebank.ca","manulifebank.ca","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"newresourcebank.com","newresourcebank.com","19","0","1","0","0","0","0","1","0","0","0","legitimate"
"bis.org","bis.org","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"tescobank.com","tescobank.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"cimbclicks.com.my","cimbclicks.com.my","17","0","2","0","0","0","0","1","0","0","0","legitimate"
"botc.com","botc.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"tangerine.ca","tangerine.ca","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"adelaidebank.com.au","adelaidebank.com.au","19","0","2","0","0","0","0","1","0","0","0","legitimate"
"dollarbank.com","dollarbank.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"syndicatebank.in","syndicatebank.in","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"nicoletbank.com","nicoletbank.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"atlabank.com","atlabank.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"bankwithunited.com","bankwithunited.com","18","0","1","0","0","0","0","1","0","0","0","legitimate"
"sainsburysbank.co.uk","sainsburysbank.co.uk","20","0","2","0","0","0","0","1","0","0","0","legitimate"
"valleynationalbank.com","valleynationalbank.com","22","0","1","0","0","0","0","1","0","0","0","legitimate"
"danskebank.co.uk","danskebank.co.uk","16","0","2","0","0","0","0","1","0","0","0","legitimate"
"mymetrobank.com","mymetrobank.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"capitalone.com","capitalone.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"providentnj.com","providentnj.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"localfirstbank.com","localfirstbank.com","18","0","1","0","0","0","0","1","0","0","0","legitimate"
"parknationalbank.com","parknationalbank.com","20","0","1","0","0","0","0","1","0","0","0","legitimate"
"bankmutual.com","bankmutual.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"centralbank.net","centralbank.net","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"alrajhibank.com.sa","alrajhibank.com.sa","18","0","2","0","0","0","0","1","0","0","0","legitimate"
"FabFurnish.com ","FabFurnish.com ","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ezoneonline.in","Ezoneonline.in","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Fashionara.com","Fashionara.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Firstcry.com","Firstcry.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Babyoye.com","Babyoye.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Koovs.com ","Koovs.com ","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"CromaRetail.com","CromaRetail.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"Fashionandyou.com ","Fashionandyou.com ","18","0","1","0","0","0","0","1","0","0","0","legitimate"
"ShoppersStop.com ","ShoppersStop.com ","17","0","1","0","0","0","0","1","0","0","0","legitimate"
"Grabmore.in ","Grabmore.in ","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"igp.com","igp.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"shopnineteen.com","shopnineteen.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ninecolours.com","Ninecolours.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"D2hshop.com","D2hshop.com","11","0","1","1","0","0","0","1","0","0","0","legitimate"
"bagittoday.com","bagittoday.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"zovi.com","zovi.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"elitify.com","elitify.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"shopify.com","shopify.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"junglee.com","junglee.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"mairabazaar.com","mairabazaar.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"dontmissoffers.com","dontmissoffers.com","18","0","1","0","0","0","0","1","0","0","0","legitimate"
"suklo.com","suklo.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"choice4u.in","choice4u.in","11","0","1","1","0","0","0","1","0","0","0","legitimate"
"FancyTarget.com","FancyTarget.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"crazzybazaar.com","crazzybazaar.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"shliftop.com","shliftop.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"ibmart.biz","ibmart.biz","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"groupnpay.com","groupnpay.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"voylla.com","voylla.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"govasool.com","govasool.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"AromaShop.in ","AromaShop.in ","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"trendymela.com","trendymela.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"mydearcakes.com","mydearcakes.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"rsdeal.in","rsdeal.in","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"indiakabazar.com","indiakabazar.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"raginishop.com","raginishop.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"FabQue.com","FabQue.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"sitessimply.com","sitessimply.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"adeptcraft.com","adeptcraft.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"shop.seventymm.com","shop.seventymm.com","18","0","2","0","0","0","0","1","0","0","0","legitimate"
"track.in.omgpm.com","track.in.omgpm.com","18","0","3","0","0","0","0","1","0","0","0","legitimate"
"dealzdada.com","dealzdada.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"stylishbazaar.com","stylishbazaar.com","17","0","1","0","0","0","0","1","0","0","0","legitimate"
"fashiza.com ","fashiza.com ","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"ncrsabkuch.com","ncrsabkuch.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"knoked.com","knoked.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"infibeam.com","infibeam.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"jewelsify.com","jewelsify.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"addsharesale.com","addsharesale.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"utsavsaree.in","utsavsaree.in","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"pavitraa.in","pavitraa.in","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"myntra.com","myntra.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"shimply.com","shimply.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"dimeindia.com ","dimeindia.com ","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"sharrate.com","sharrate.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
